l,m,Clm,Slm,sigmaClm,sigmaSlm
55,17,-2.2056969452417802e-09,-1.8174301954600002e-09,5.080039425e-12,5.076803863e-12
55,18,-2.5489421376412503e-09,6.343854527009471e-09,5.18926717e-12,5.198122392e-12
55,19,1.79355110996835e-09,-3.09826223951871e-10,6.148739846e-12,6.148591709e-12
55,20,-9.13024588460468e-10,1.0666277984911202e-09,6.209701787e-12,6.208915162e-12
55,21,6.54947244471687e-10,-3.0521052516970502e-09,7.211997862e-12,7.212075953e-12
55,22,4.035863191950101e-09,-2.3919904008628e-09,7.219790008e-12,7.224714663e-12
55,23,1.6429104083827602e-09,5.854349309893471e-09,8.237528061e-12,8.23515578e-12
55,24,6.7111347970624505e-09,3.7582869696278e-09,8.263962805e-12,8.257922932e-12
55,25,-4.865124693094661e-09,2.12637978243777e-09,9.240867293e-12,9.239615715e-12
55,26,-1.0313036672003402e-09,-2.09994537480074e-09,9.384658406e-12,9.384749819e-12
55,27,-3.3929894846732103e-09,3.4859180475891102e-09,1.027656113e-11,1.028130547e-11
55,28,3.1156948390808103e-10,2.69508720559896e-10,1.057888568e-11,1.057612458e-11
55,29,2.9487349416265002e-09,-7.95305079723703e-10,1.145532261e-11,1.144784105e-11
55,30,4.51915132449936e-09,1.79183981659307e-10,1.206158008e-11,1.205283029e-11
55,31,-2.17593147706147e-10,1.2681889880545301e-09,1.291131001e-11,1.290865876e-11
55,32,2.66687604174358e-10,1.5586963845726702e-09,1.356213008e-11,1.357620392e-11
55,33,1.48119813844705e-09,-5.1761392151876894e-11,1.464901696e-11,1.464478865e-11
55,34,-3.81974510774563e-10,7.65956313820457e-10,1.529551791e-11,1.529551236e-11
55,35,2.7076259038347804e-09,-2.19025433520209e-09,1.671322718e-11,1.671921617e-11
55,36,1.16270208598357e-09,4.5372186946408405e-09,1.704091466e-11,1.702208732e-11
55,37,-2.8963645540432004e-09,5.06693314864551e-09,1.88958591e-11,1.890172046e-11
55,38,-7.111469597231531e-09,1.29874063255862e-09,1.867420358e-11,1.866723657e-11
55,39,-2.0890716101055603e-09,-4.76301298931325e-09,2.102697793e-11,2.102675865e-11
55,40,3.2162130003980303e-09,-4.448603249214761e-09,2.029044111e-11,2.026575191e-11
55,41,3.5874313496542603e-09,2.92059146138716e-10,2.28692678e-11,2.286951923e-11
55,42,3.1136345789296604e-09,-2.2252589389448704e-09,2.219084053e-11,2.218451464e-11
55,43,5.35636883636523e-10,-7.509448728878269e-11,2.413854717e-11,2.412737733e-11
55,44,7.73254756696884e-09,-2.3047386862915402e-09,2.479779479e-11,2.480827923e-11
55,45,1.44865146714248e-09,4.38227883268799e-09,2.475926337e-11,2.47677934e-11
55,46,-3.5397452229853603e-09,-1.8786678673446103e-09,2.910119791e-11,2.91251138e-11
55,47,3.50151061464732e-09,-5.34899640350655e-11,2.542264261e-11,2.541879589e-11
55,48,-5.38274092976848e-09,-1.86039302376811e-09,3.200390105e-11,3.201688556e-11
55,49,2.3517681493799904e-09,-4.33356467706898e-10,2.887020284e-11,2.887995186e-11
55,50,-4.449485464752931e-09,1.3586747456469102e-09,3.29181642e-11,3.292400769e-11
55,51,1.20660397633673e-10,4.832762155622641e-09,3.831099234e-11,3.832703745e-11
55,52,-4.63620583986214e-09,-3.7093913049079303e-09,3.083428491e-11,3.085723234e-11
55,53,3.2609582604271e-10,1.4737381867862202e-09,4.739159396e-11,4.734878661e-11
55,54,-5.571957779463201e-09,-6.202906357093401e-09,5.633804031e-11,5.637407794e-11
55,55,1.64888634345311e-09,-5.66496978856843e-09,4.395094178e-11,4.393794475e-11
56,0,-4.27427873717461e-09,0.0,1.402947527e-12,0.0
56,1,3.4217600177292305e-09,3.6082212036555003e-09,1.34363049e-12,1.460810074e-12
56,2,-3.14615274919652e-09,5.381015545285881e-09,1.448954435e-12,1.36438029e-12
56,3,-2.49467523300934e-09,2.72706708690394e-09,1.41499594e-12,1.415568296e-12
56,4,-9.48070817241777e-10,4.54214990297417e-09,1.452486764e-12,1.425032281e-12
56,5,2.4531862128340103e-09,2.5253420197070802e-09,1.461874376e-12,1.465825036e-12
56,6,-8.866212376290401e-09,1.3497319110355202e-09,1.529349714e-12,1.516658466e-12
56,7,2.99856381459662e-09,-2.52678040974261e-10,1.616257541e-12,1.61981487e-12
56,8,-3.7680354412073405e-09,-5.44377812785087e-09,1.732235461e-12,1.725010271e-12
56,9,3.71385253983872e-09,1.05271518111553e-09,1.950715284e-12,1.948729555e-12
56,10,-3.35188922790972e-09,1.3382339788967102e-09,2.120287358e-12,2.120307931e-12
56,11,6.53782080750842e-10,3.02934940084085e-09,2.490906819e-12,2.490898549e-12
56,12,-1.14128454669094e-09,4.79537810142057e-09,2.708946019e-12,2.707810265e-12
56,13,8.96992668466741e-10,5.76711980818473e-09,3.240154628e-12,3.238052108e-12
56,14,1.32582461793774e-10,4.34679910595244e-09,3.467149092e-12,3.468904147e-12
56,15,-3.4871834616172304e-09,1.1945344646481502e-09,4.193075894e-12,4.193300626e-12
56,16,-4.02747480561891e-10,-3.5165320238167304e-09,4.365249591e-12,4.364578229e-12
56,17,-7.1972659068683605e-09,6.70113435905189e-10,5.24698857e-12,5.243265578e-12
56,18,-2.01409734235356e-09,3.0678335084935203e-09,5.317591509e-12,5.327153845e-12
56,19,-1.4809312198542502e-09,-3.59451376840151e-10,6.388049702e-12,6.388763133e-12
56,20,5.24191627592303e-09,-1.99841950249181e-09,6.348590041e-12,6.347589683e-12
56,21,2.31686171634817e-10,-4.24816886584239e-09,7.534584313e-12,7.535146003e-12
56,22,1.68104529923934e-09,-1.16118196322627e-10,7.375275652e-12,7.380132948e-12
56,23,2.14109262173465e-09,4.31785238355919e-09,8.645723284e-12,8.643798823e-12
56,24,1.1292206392428602e-09,4.9641519399134195e-11,8.425347921e-12,8.420202091e-12
56,25,-1.60391067173997e-09,3.0844169189947004e-09,9.731971129e-12,9.72982493e-12
56,26,2.19392393283229e-09,-4.56392094344148e-09,9.545531636e-12,9.545426237e-12
56,27,1.07506163990609e-09,3.0616311426827804e-09,1.082688127e-11,1.083129327e-11
56,28,-3.5184562693098803e-09,1.05039388757866e-09,1.074226316e-11,1.074006617e-11
56,29,4.40814757211175e-09,-3.61068869495564e-09,1.20163213e-11,1.200902194e-11
56,30,-8.78158843156865e-10,2.46196124914506e-09,1.222767649e-11,1.221756378e-11
56,31,-1.2411183594721701e-09,-5.98771726787456e-09,1.345459708e-11,1.34549004e-11
56,32,3.79233611180504e-09,-2.57107955264098e-09,1.389582155e-11,1.390972734e-11
56,33,5.560472380756701e-09,2.14703411187382e-09,1.493181456e-11,1.492517588e-11
56,34,3.3981997582156104e-09,7.79729931886163e-10,1.591306296e-11,1.591465025e-11
56,35,-4.6370624152240503e-10,2.02800822732019e-10,1.667112368e-11,1.667154056e-11
56,36,3.23587281259507e-09,-4.19533057361676e-10,1.815987575e-11,1.814299609e-11
56,37,2.31361614532054e-09,4.7859699220028704e-09,1.843645477e-11,1.844090998e-11
56,38,1.7694815098853502e-09,4.909008723970351e-09,2.046178673e-11,2.04555625e-11
56,39,-1.69887522598502e-09,-4.22226419660166e-09,2.015624823e-11,2.015293862e-11
56,40,2.02675144063674e-09,3.4419681441595905e-09,2.268233714e-11,2.265464572e-11
56,41,-3.82958288349092e-10,2.89182050977721e-09,2.184384643e-11,2.184457073e-11
56,42,-5.61348059861832e-09,-9.298290575796279e-11,2.456518844e-11,2.455675896e-11
56,43,7.3881158482364e-10,-5.5369126708044705e-09,2.37825586e-11,2.377394693e-11
56,44,1.23782489905175e-09,2.35004954133322e-09,2.582440789e-11,2.583850677e-11
56,45,4.928571322654691e-09,-9.24011322212934e-10,2.654545592e-11,2.656155525e-11
56,46,3.39715964183863e-09,-3.960869879843411e-09,2.665054579e-11,2.665865123e-11
56,47,7.4376450165942005e-09,2.39065249122787e-09,3.038235307e-11,3.040175181e-11
56,48,-1.7401650722259002e-09,-2.9397161932547403e-09,2.715946152e-11,2.716020092e-11
56,49,4.2306569574132404e-09,5.94232855470206e-09,3.425701241e-11,3.425510402e-11
56,50,-4.94008499109523e-09,1.1554083200825001e-09,3.085831512e-11,3.087598e-11
56,51,2.6935308491449303e-09,-9.930119976612081e-10,3.52507296e-11,3.526579709e-11
56,52,-2.9059908653145303e-09,-1.8392264298850902e-09,4.083488306e-11,4.083994174e-11
56,53,-9.772644125457901e-09,-7.91593729778436e-10,3.289194369e-11,3.28480565e-11
56,54,-6.894936929420651e-09,-1.9620401980345403e-09,5.042285093e-11,5.05113159e-11
56,55,-1.08375192248788e-10,-3.94826280735775e-09,5.988164751e-11,5.98544467e-11
56,56,1.48778411267539e-09,-9.68468031507491e-10,4.671412959e-11,4.676582174e-11
57,0,-2.69870965313986e-09,0.0,1.488441613e-12,0.0
57,1,4.942600454645751e-09,-2.6312248423857903e-09,1.426076148e-12,1.549079135e-12
57,2,-3.48965382653097e-09,1.54095939296521e-09,1.536365263e-12,1.447889951e-12
57,3,-4.2683834441812505e-09,3.9486127230067906e-09,1.500373992e-12,1.501166891e-12
57,4,-7.233496634147211e-09,-6.03958485633653e-10,1.538801929e-12,1.509904028e-12
57,5,-2.8501663008935903e-09,5.43841315161579e-10,1.547084808e-12,1.551108653e-12
57,6,1.32214033458996e-09,-1.4298602978371e-09,1.614546687e-12,1.601368204e-12
57,7,-6.55117792601087e-10,2.5091732523008597e-11,1.700954541e-12,1.70462151e-12
57,8,3.925576000321941e-09,8.999460257355371e-09,1.815416668e-12,1.807992982e-12
57,9,2.17043921768901e-09,-4.34973186689993e-09,2.03773232e-12,2.035600189e-12
57,10,-2.07289561442157e-09,3.14130900758783e-09,2.202036156e-12,2.202135277e-12
57,11,-4.02937128108316e-09,-7.16111990463301e-09,2.586188403e-12,2.586074451e-12
57,12,6.0577817039224105e-09,6.7083974193016604e-09,2.79672157e-12,2.795330204e-12
57,13,7.25755419156923e-10,-2.14816880973687e-09,3.348866606e-12,3.346861873e-12
57,14,-8.78074780338642e-10,5.5619644734046005e-09,3.57333238e-12,3.575180351e-12
57,15,7.42514401148608e-10,5.2794914966660006e-09,4.384314219e-12,4.384433248e-12
57,16,-4.6970344968064205e-14,-4.443874407213081e-09,4.503662937e-12,4.503495327e-12
57,17,-1.94350379500625e-09,-2.4728448280203803e-09,5.394646092e-12,5.390942376e-12
57,18,1.1201404102305e-09,7.84247478845472e-10,5.518989858e-12,5.5284145e-12
57,19,-3.85025632448216e-09,4.06290387040274e-09,6.551818974e-12,6.5515658e-12
57,20,3.5926984966764302e-09,3.12038453707094e-09,6.624970313e-12,6.623853309e-12
57,21,-6.11088007878867e-10,4.85252722404653e-10,7.718268792e-12,7.718438352e-12
57,22,2.45877962774735e-09,3.62551961660223e-10,7.729171775e-12,7.734541153e-12
57,23,-2.11633995255211e-09,-9.12986372690969e-10,8.849237029e-12,8.847039378e-12
57,24,-2.5842224148103503e-09,-2.54086879942897e-09,8.863184476e-12,8.857662906e-12
57,25,6.6011858311679805e-09,-2.69542353826336e-09,9.944594091e-12,9.941765329e-12
57,26,-1.8622183676025801e-09,-4.7970495166418606e-09,1.005867768e-11,1.005822152e-11
57,27,7.36586899228329e-10,6.9487521107207e-10,1.103359807e-11,1.103967101e-11
57,28,-3.5772676695183205e-09,3.81609745406542e-11,1.130103419e-11,1.12979758e-11
57,29,-4.63716387592852e-10,-2.76304888530126e-09,1.221647438e-11,1.220929361e-11
57,30,6.37970332725163e-09,3.395471719249e-09,1.28324999e-11,1.282410353e-11
57,31,-1.72157607749541e-09,-3.6191649433957905e-09,1.363326454e-11,1.363007717e-11
57,32,4.66446457230972e-10,-1.6423330201563502e-09,1.437757616e-11,1.439242698e-11
57,33,9.88553680679513e-10,4.408549441262371e-09,1.532035585e-11,1.53160732e-11
57,34,-2.7775040631907804e-09,2.04513346206943e-09,1.622446043e-11,1.622519866e-11
57,35,2.3310696283731e-10,-3.7110806965501405e-09,1.738969711e-11,1.739389887e-11
57,36,-1.43448362312461e-09,-5.73263511425686e-09,1.815802841e-11,1.813805793e-11
57,37,2.5111904814785903e-09,2.42415030336229e-09,1.969396309e-11,1.970050222e-11
57,38,4.6164759906834905e-09,4.527136622183781e-09,2.000457508e-11,1.999724966e-11
57,39,1.1169127365258501e-09,7.300356440822711e-10,2.21139492e-11,2.211339696e-11
57,40,8.17765433374555e-10,-2.92290909245668e-10,2.174016217e-11,2.171276037e-11
57,41,-6.81839502514513e-10,2.10317518080979e-09,2.444614512e-11,2.444024541e-11
57,42,-9.35429037990882e-09,1.29708707792407e-09,2.344384309e-11,2.343568749e-11
57,43,-1.933091142764e-09,-6.418804720027221e-09,2.638182291e-11,2.6377614e-11
57,44,2.15333963325339e-09,-1.42121152629939e-10,2.541470586e-11,2.542655271e-11
57,45,-1.5033896392597302e-09,4.37431613785253e-09,2.771289311e-11,2.773306812e-11
57,46,-4.12356301939158e-09,2.42010414445411e-09,2.905703799e-11,2.908138087e-11
57,47,-1.13680171449593e-10,-1.0406185479302802e-09,2.83257372e-11,2.833073127e-11
57,48,-1.3113403381832601e-09,4.8252489090368706e-09,3.243237275e-11,3.244984643e-11
57,49,-6.15191821001281e-10,-3.16791677917055e-09,2.894448976e-11,2.894665148e-11
57,50,-2.3620604291026704e-09,-5.0033363863685605e-09,3.654994059e-11,3.655987853e-11
57,51,-2.7366993630629703e-09,-5.07071964917894e-09,3.275871876e-11,3.278004496e-11
57,52,3.3698724516002405e-09,1.5452801347785698e-11,3.747970841e-11,3.749014515e-11
57,53,4.193534706835471e-09,-1.4526781216293401e-09,4.341029748e-11,4.343293836e-11
57,54,-5.649742112669861e-09,3.4296683150014602e-09,3.488146615e-11,3.493887974e-11
57,55,2.78024403111785e-09,8.74380794500898e-10,5.37300002e-11,5.363679789e-11
57,56,6.52972656296101e-10,3.3410283139932704e-09,6.346312953e-11,6.348051351e-11
57,57,-2.29756173926028e-09,-3.07409871377311e-09,4.981323248e-11,4.986436788e-11
58,0,-3.4739009912795204e-09,0.0,1.580618475e-12,0.0
58,1,-1.98142183250709e-09,-1.2051494428850801e-09,1.514904027e-12,1.644036772e-12
58,2,2.14556111713081e-09,5.03477799849976e-09,1.630547311e-12,1.537907889e-12
58,3,-4.1707357970188005e-09,-5.5336541004899505e-09,1.592254513e-12,1.593423058e-12
58,4,-2.78996698510867e-09,-1.86880564927431e-09,1.631715268e-12,1.601373158e-12
58,5,2.02726911364545e-09,-5.25348194484501e-10,1.639023045e-12,1.643192237e-12
58,6,-9.01947420527271e-10,1.20437845255909e-09,1.706604495e-12,1.692755514e-12
58,7,-5.1114643557148405e-09,2.9498303904099104e-09,1.791797007e-12,1.795582137e-12
58,8,4.11761610607363e-09,3.11779588729141e-09,1.907177801e-12,1.899429436e-12
58,9,-4.18921597573157e-09,-6.29729469333959e-09,2.126842414e-12,2.124535527e-12
58,10,2.39287334743182e-10,-2.02250491590631e-09,2.29698756e-12,2.297198971e-12
58,11,-3.26600657416489e-09,-4.536077487538521e-09,2.676657208e-12,2.676537075e-12
58,12,1.89369618394268e-09,6.08446385643818e-10,2.900137036e-12,2.89874898e-12
58,13,-3.75951032518284e-09,1.6166916123987601e-10,3.453307196e-12,3.450975943e-12
58,14,4.624288463934191e-09,-1.7529542945192702e-09,3.690158312e-12,3.692091184e-12
58,15,1.6571766440806102e-09,-9.89568792564044e-10,4.453282129e-12,4.453211938e-12
58,16,1.14308683817324e-09,-1.41577591146471e-09,4.639431786e-12,4.638933607e-12
58,17,4.81349694102033e-09,2.21667384863505e-09,5.580203674e-12,5.576053145e-12
58,18,4.60103438032182e-09,-6.36577394108598e-10,5.662106807e-12,5.672303075e-12
58,19,2.1560740918662603e-09,-4.76132303043886e-10,6.814147153e-12,6.81473531e-12
58,20,-2.9013442562498503e-09,1.0188175953647301e-09,6.779994088e-12,6.778823042e-12
58,21,-3.60753449255327e-10,4.86280007397552e-09,8.07007992e-12,8.070794208e-12
58,22,3.0252844439095803e-09,-2.6532977364282203e-09,7.903754958e-12,7.909004195e-12
58,23,-2.5404024804815e-10,2.60778289467771e-09,9.297665728e-12,9.296044421e-12
58,24,-3.1372814738185e-09,-1.9528865489042003e-09,9.04656132e-12,9.042000631e-12
58,25,2.3098672654597703e-09,-2.5762355735108404e-09,1.04939091e-11,1.049020807e-11
58,26,-1.7863115036613002e-09,-1.0544982484696601e-10,1.02422181e-11,1.024182714e-11
58,27,-3.8715577011082205e-09,-5.43579426176499e-09,1.167471769e-11,1.16807575e-11
58,28,-2.11743220776465e-09,-2.39749429511117e-09,1.146796091e-11,1.14653436e-11
58,29,2.65982579255039e-09,-2.7992703700506303e-09,1.292153637e-11,1.291462816e-11
58,30,6.062058231131531e-09,3.26021583884203e-09,1.294928936e-11,1.294025849e-11
58,31,-3.4874868568661104e-09,1.3937066240529002e-09,1.439960913e-11,1.439859875e-11
58,32,2.0204736802205102e-09,1.01972879067035e-09,1.457946612e-11,1.459315249e-11
58,33,-6.12891008598707e-10,1.38834951868658e-09,1.591980203e-11,1.591435852e-11
58,34,-2.32511687916635e-09,2.7501879318009704e-09,1.658361852e-11,1.658546253e-11
58,35,-3.3676553670129703e-09,-3.6912821215997e-10,1.776892001e-11,1.776781586e-11
58,36,-4.10743849926763e-09,-1.7687950248974102e-09,1.888902375e-11,1.887160084e-11
58,37,2.3271637699696703e-09,-2.7292287039308802e-09,1.970749922e-11,1.971335858e-11
58,38,-5.199886059556951e-09,3.25330106646708e-10,2.136758309e-11,2.136245407e-11
58,39,5.62750255336003e-10,-1.3200883665874301e-09,2.164622109e-11,2.164162962e-11
58,40,1.9702472650454002e-09,-5.72348559459736e-09,2.392062773e-11,2.389220642e-11
58,41,2.3948560860709602e-09,3.1449905556763004e-09,2.345385042e-11,2.345358815e-11
58,42,8.60663567632028e-10,-1.69955457202581e-09,2.631332816e-11,2.630545782e-11
58,43,-1.59656279274536e-09,-2.9235368852709402e-09,2.51744009e-11,2.516327924e-11
58,44,6.96105983804806e-09,6.71289750662206e-10,2.827716711e-11,2.828956885e-11
58,45,-1.1970187243284502e-09,4.7280510290888004e-09,2.722969388e-11,2.724779303e-11
58,46,1.6288412587195502e-09,2.0166554711958404e-09,2.982291415e-11,2.984819966e-11
58,47,4.19255886566688e-10,-8.08688459208799e-10,3.030947299e-11,3.032968266e-11
58,48,-1.5946709358459801e-09,-3.4981631642782404e-09,3.03459996e-11,3.035088794e-11
58,49,1.38220585945535e-09,-1.93728524110588e-10,3.468953802e-11,3.468691187e-11
58,50,-8.8319374257249e-10,6.213300747687041e-09,3.105926509e-11,3.107500927e-11
58,51,8.44178901200757e-10,-3.3756634351361204e-09,3.910411012e-11,3.913552895e-11
58,52,-6.43040291759032e-10,4.38879856678902e-09,3.492879217e-11,3.492960471e-11
58,53,-5.27472605510813e-09,-2.46680394756461e-09,4.007781282e-11,4.006834039e-11
58,54,-2.96171030523079e-09,-7.53941172122911e-10,4.622407535e-11,4.620814247e-11
58,55,1.8244380232326001e-09,-3.0463328703795704e-09,3.720921154e-11,3.718097678e-11
58,56,-2.2528897153349e-10,-5.34293197132167e-10,5.711837371e-11,5.71480342e-11
58,57,-2.1410407226751503e-09,8.90358856918398e-10,6.739251702e-11,6.738191868e-11
58,58,-1.55455604907062e-10,2.44791787795669e-10,5.269493971e-11,5.270149911e-11
59,0,3.54442202454392e-09,0.0,1.679874474e-12,0.0
59,1,-3.3388486700430105e-09,-8.08072573770388e-10,1.610876077e-12,1.746604658e-12
59,2,4.708294558747281e-09,8.180634570321131e-10,1.731947468e-12,1.634898917e-12
59,3,-1.59264074377914e-09,-4.90125412856915e-09,1.691559145e-12,1.692999328e-12
59,4,3.2268570070939403e-09,3.88261115903218e-09,1.731900048e-12,1.699964804e-12
59,5,2.41116152992327e-10,-5.2195042787603e-09,1.738275762e-12,1.742643533e-12
59,6,-5.068297119859341e-09,6.789500530488909e-11,1.805912957e-12,1.791431377e-12
59,7,-4.4163037154308406e-09,5.82026675718177e-10,1.890819542e-12,1.894712184e-12
59,8,3.66677441570754e-09,6.04676159910398e-10,2.004690859e-12,1.996733097e-12
59,9,-2.06067191321605e-10,-1.17939868087364e-09,2.228218924e-12,2.225760332e-12
59,10,5.4356190290326804e-09,-5.180439927872021e-09,2.393576041e-12,2.393898181e-12
59,11,5.717767391563339e-11,-2.47929020463587e-10,2.786011999e-12,2.78575798e-12
59,12,3.27958238750403e-09,-2.99872774572348e-09,3.003240131e-12,3.001625923e-12
59,13,-4.82653762724751e-09,-9.18257105842537e-10,3.575863897e-12,3.573609906e-12
59,14,-1.43075737471483e-09,-5.92836666697641e-09,3.8127676e-12,3.814749386e-12
59,15,7.65083471089797e-10,-2.03428342730449e-09,4.659063271e-12,4.658898239e-12
59,16,-1.17928339723575e-09,-1.17070684379928e-09,4.795986471e-12,4.795929333e-12
59,17,1.42242763998177e-09,-3.2647770573689603e-10,5.742453536e-12,5.738328146e-12
59,18,2.2046984572320004e-09,-2.82904565672582e-10,5.884378327e-12,5.894506883e-12
59,19,6.302554348344119e-11,-2.63109376674661e-09,6.994119861e-12,6.993760758e-12
59,20,-3.64098918250696e-09,-1.14009833841558e-09,7.082184122e-12,7.080903276e-12
59,21,3.96170734464108e-09,-3.32421128622139e-10,8.271282505e-12,8.271712078e-12
59,22,2.21844775484537e-09,-4.1724586554120805e-09,8.290668874e-12,8.296295064e-12
59,23,4.40592084403594e-09,3.5956636096989903e-09,9.522071009e-12,9.520253945e-12
59,24,7.95190934647719e-10,-6.84427133856053e-11,9.529342205e-12,9.524746752e-12
59,25,1.97363182257984e-09,-2.0274577501347002e-09,1.073079602e-11,1.072646042e-11
59,26,8.38484737502838e-10,9.94077185978469e-09,1.081913205e-11,1.081826139e-11
59,27,-3.2336599183836004e-09,-1.30600158259139e-09,1.190353389e-11,1.191110282e-11
59,28,2.81494051343753e-10,-3.80744808727504e-10,1.212810526e-11,1.212466855e-11
59,29,-4.11732925098236e-09,-5.68509871256853e-10,1.312401459e-11,1.311722892e-11
59,30,-3.1195086262869103e-09,-2.03378299163426e-09,1.371728387e-11,1.370939459e-11
59,31,-1.6026623731770102e-09,4.1072950811798905e-09,1.452858181e-11,1.452453397e-11
59,32,1.55732267195371e-09,-8.80051114601028e-10,1.530148968e-11,1.531573005e-11
